Reaction,Lysine_Pathway_Annotation,WT_DAP6_Coupling,WT_DAP6_Ratio_Min,WT_DAP6_Ratio_Max,WT_DAP8_Coupling,WT_DAP8_Ratio_Min,WT_DAP8_Ratio_Max,WT_DAP10_Coupling,WT_DAP10_Ratio_Min,WT_DAP10_Ratio_Max,WT_DAP12_Coupling,WT_DAP12_Ratio_Min,WT_DAP12_Ratio_Max,WT_DAP15_Coupling,WT_DAP15_Ratio_Min,WT_DAP15_Ratio_Max,WT_DAP18_Coupling,WT_DAP18_Ratio_Min,WT_DAP18_Ratio_Max,WT_DAP22_Coupling,WT_DAP22_Ratio_Min,WT_DAP22_Ratio_Max,WT_DAP30_Coupling,WT_DAP30_Ratio_Min,WT_DAP30_Ratio_Max,O2_DAP6_Coupling,O2_DAP6_Ratio_Min,O2_DAP6_Ratio_Max,O2_DAP8_Coupling,O2_DAP8_Ratio_Min,O2_DAP8_Ratio_Max,O2_DAP10_Coupling,O2_DAP10_Ratio_Min,O2_DAP10_Ratio_Max,O2_DAP12_Coupling,O2_DAP12_Ratio_Min,O2_DAP12_Ratio_Max,O2_DAP15_Coupling,O2_DAP15_Ratio_Min,O2_DAP15_Ratio_Max,O2_DAP18_Coupling,O2_DAP18_Ratio_Min,O2_DAP18_Ratio_Max,O2_DAP22_Coupling,O2_DAP22_Ratio_Min,O2_DAP22_Ratio_Max,O2_DAP30_Coupling,O2_DAP30_Ratio_Min,O2_DAP30_Ratio_Max
"R00716[K,c]",LKR alternative (cytosol),Uncoupled,0.000000e+00,1.127983e-01,Uncoupled,0.000000e+00,1.063386e-01,Uncoupled,0.000000e+00,1.081961e-01,Uncoupled,0.000000e+00,1.121834e-01,Uncoupled,0.000000e+00,9.543784e-02,Uncoupled,0.000000e+00,3.874958e-02,Uncoupled,0.000000e+00,6.356616e-02,Uncoupled,0.000000e+00,6.089287e-02,Uncoupled,0.000000e+00,1.113883e-01,Uncoupled,0.000000e+00,1.024336e-01,Uncoupled,0.000000e+00,1.040140e-01,Uncoupled,0.000000e+00,1.127183e-01,Uncoupled,0.000000e+00,1.140145e-01,Uncoupled,0.000000e+00,8.834556e-02,Uncoupled,0.000000e+00,8.363652e-02,Uncoupled,0.000000e+00,6.723243e-02
"R00722[K,p]",,Uncoupled,0.000000e+00,2.646417e-01,Uncoupled,0.000000e+00,2.488405e-01,Uncoupled,0.000000e+00,2.924785e-01,Uncoupled,0.000000e+00,4.247986e-01,Uncoupled,0.000000e+00,1.658135e-01,Uncoupled,0.000000e+00,7.317517e-02,Uncoupled,0.000000e+00,5.507278e-02,Uncoupled,0.000000e+00,4.887136e-02,Uncoupled,0.000000e+00,2.375497e-01,Uncoupled,0.000000e+00,2.286053e-01,Uncoupled,0.000000e+00,2.584394e-01,Uncoupled,0.000000e+00,4.084489e-01,Uncoupled,0.000000e+00,3.449713e-01,Uncoupled,0.000000e+00,1.623415e-01,Uncoupled,0.000000e+00,7.805338e-02,Uncoupled,0.000000e+00,8.071655e-02
"R00733[K,c]",,Uncoupled,0.000000e+00,2.191781e-01,Uncoupled,0.000000e+00,2.191781e-01,Uncoupled,0.000000e+00,2.191781e-01,Uncoupled,0.000000e+00,2.191781e-01,Uncoupled,0.000000e+00,2.022472e-01,Uncoupled,0.000000e+00,1.843655e-01,Uncoupled,0.000000e+00,1.499981e-01,Uncoupled,0.000000e+00,1.786745e-01,Uncoupled,0.000000e+00,2.191781e-01,Uncoupled,0.000000e+00,2.169827e-01,Uncoupled,0.000000e+00,2.182495e-01,Uncoupled,0.000000e+00,2.191781e-01,Uncoupled,0.000000e+00,2.395093e-01,Uncoupled,0.000000e+00,2.143006e-01,Uncoupled,0.000000e+00,1.500160e-01,Uncoupled,0.000000e+00,1.156481e-01
"R00733[K,p]",,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00
"R00734[K,c]",,Uncoupled,0.000000e+00,8.490160e-07,Uncoupled,0.000000e+00,1.078622e-06,Uncoupled,0.000000e+00,5.417976e-07,Uncoupled,0.000000e+00,1.040072e-06,Uncoupled,0.000000e+00,7.634154e-07,Uncoupled,0.000000e+00,2.162190e-07,Uncoupled,0.000000e+00,5.489276e-08,Uncoupled,0.000000e+00,3.115283e-08,Uncoupled,0.000000e+00,9.424652e-07,Uncoupled,0.000000e+00,1.223726e-06,Uncoupled,0.000000e+00,1.115460e-06,Uncoupled,0.000000e+00,1.021970e-06,Uncoupled,0.000000e+00,1.461585e-06,Uncoupled,0.000000e+00,6.328867e-07,Uncoupled,0.000000e+00,5.977717e-08,Uncoupled,0.000000e+00,1.019540e-08
"R00734[K,m]",,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00
"R00734[K,p]",,Uncoupled,-2.304160e-01,0.000000e+00,Uncoupled,-2.302581e-01,0.000000e+00,Uncoupled,-2.306941e-01,0.000000e+00,Uncoupled,-2.320160e-01,0.000000e+00,Uncoupled,-2.094467e-01,0.000000e+00,Uncoupled,-1.917303e-01,0.000000e+00,Uncoupled,-1.843820e-01,0.000000e+00,Uncoupled,-1.850284e-01,0.000000e+00,Uncoupled,-2.301454e-01,0.000000e+00,Uncoupled,-2.275364e-01,0.000000e+00,Uncoupled,-2.296467e-01,0.000000e+00,Uncoupled,-2.318526e-01,0.000000e+00,Uncoupled,-2.523806e-01,0.000000e+00,Uncoupled,-2.225957e-01,0.000000e+00,Uncoupled,-1.568551e-01,0.000000e+00,Uncoupled,-1.406940e-01,0.000000e+00
"R00734[K,x]",,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00
"R00740[K,m]",,Uncoupled,-6.355068e-01,0.000000e+00,Uncoupled,-6.067671e-01,0.000000e+00,Uncoupled,-6.179104e-01,0.000000e+00,Uncoupled,-6.557957e-01,0.000000e+00,Uncoupled,-5.525234e-01,0.000000e+00,Uncoupled,-5.726315e-01,0.000000e+00,Uncoupled,-4.590146e-01,0.000000e+00,Uncoupled,-5.015844e-01,0.000000e+00,Uncoupled,-6.208204e-01,0.000000e+00,Uncoupled,-5.922786e-01,0.000000e+00,Uncoupled,-6.008478e-01,0.000000e+00,Uncoupled,-6.580886e-01,0.000000e+00,Uncoupled,-4.714240e-01,0.000000e+00,Uncoupled,-2.219776e-01,0.000000e+00,Uncoupled,-3.347846e-01,0.000000e+00,Uncoupled,-3.156174e-01,0.000000e+00
"R00751[K,c]",,Uncoupled,-2.499176e-05,2.546998e-01,Uncoupled,-2.500251e-05,2.429989e-01,Uncoupled,-2.496036e-05,2.493220e-01,Uncoupled,-2.489794e-05,2.700554e-01,Uncoupled,-1.446594e-05,2.262229e-01,Uncoupled,-4.098069e-06,1.166539e-01,Uncoupled,-1.040196e-06,9.951883e-02,Uncoupled,-5.901607e-07,1.251373e-01,Uncoupled,-2.500937e-05,2.478149e-01,Uncoupled,-2.501543e-05,2.365159e-01,Uncoupled,-2.499545e-05,2.412010e-01,Uncoupled,-2.489630e-05,2.701504e-01,Uncoupled,-2.769455e-05,2.290315e-01,Uncoupled,-1.199274e-05,1.096091e-01,Uncoupled,-1.132572e-06,1.780632e-01,Uncoupled,-1.931065e-07,1.620171e-01
"R00754[K,c]",,Uncoupled,-3.876947e-01,8.676792e-01,Uncoupled,-3.862582e-01,8.755797e-01,Uncoupled,-3.902253e-01,8.537608e-01,Uncoupled,-4.000000e-01,7.876007e-01,Uncoupled,-2.711340e-01,2.711340e-01,Uncoupled,-8.736921e-02,8.736921e-02,Uncoupled,-7.865391e-02,7.865391e-02,Uncoupled,-4.849848e-02,4.849848e-02,Uncoupled,-3.852318e-01,8.812251e-01,Uncoupled,-3.815674e-01,8.856973e-01,Uncoupled,-3.857541e-01,8.707803e-01,Uncoupled,-4.000000e-01,7.957755e-01,Uncoupled,-4.108619e-01,6.740353e-01,Uncoupled,-2.027329e-01,2.027329e-01,Uncoupled,-5.901874e-02,5.901874e-02,Uncoupled,-4.406485e-02,4.406485e-02
"R00754[K,p]",,Uncoupled,-1.296822e+00,2.983163e-01,Uncoupled,-1.263134e+00,2.975638e-01,Uncoupled,-1.105035e+00,2.996418e-01,Uncoupled,-1.059485e+00,3.059428e-01,Uncoupled,-2.711340e-01,2.711340e-01,Uncoupled,-8.736921e-02,8.736921e-02,Uncoupled,-7.865391e-02,7.865391e-02,Uncoupled,-4.849848e-02,4.849848e-02,Uncoupled,-1.392238e+00,2.970262e-01,Uncoupled,-1.138001e+00,2.927506e-01,Uncoupled,-1.149513e+00,2.964887e-01,Uncoupled,-1.152970e+00,3.051642e-01,Uncoupled,-6.740353e-01,3.310342e-01,Uncoupled,-2.027329e-01,2.027329e-01,Uncoupled,-5.901874e-02,5.901874e-02,Uncoupled,-4.406485e-02,4.406485e-02
"R00755[K,m]",,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00
"R00756[K,c]",,Uncoupled,0.000000e+00,1.060180e+01,Uncoupled,0.000000e+00,1.196560e+01,Uncoupled,0.000000e+00,9.499277e+00,Uncoupled,0.000000e+00,7.244912e+00,Uncoupled,0.000000e+00,2.681558e+00,Uncoupled,0.000000e+00,2.100560e+00,Uncoupled,0.000000e+00,2.313682e+00,Uncoupled,0.000000e+00,2.778657e+00,Uncoupled,0.000000e+00,1.072200e+01,Uncoupled,0.000000e+00,1.014115e+01,Uncoupled,0.000000e+00,1.007372e+01,Uncoupled,0.000000e+00,8.145299e+00,Uncoupled,0.000000e+00,5.538911e+00,Uncoupled,0.000000e+00,2.631637e+00,Uncoupled,0.000000e+00,3.405697e+00,Uncoupled,0.000000e+00,3.007750e+00
"R00756[K,p]",,Uncoupled,0.000000e+00,1.503615e+00,Uncoupled,0.000000e+00,1.488472e+00,Uncoupled,0.000000e+00,1.530292e+00,Uncoupled,0.000000e+00,1.657099e+00,Uncoupled,0.000000e+00,1.231759e+00,Uncoupled,0.000000e+00,1.205847e+00,Uncoupled,0.000000e+00,1.263897e+00,Uncoupled,0.000000e+00,1.202435e+00,Uncoupled,0.000000e+00,1.477652e+00,Uncoupled,0.000000e+00,1.461159e+00,Uncoupled,0.000000e+00,1.494960e+00,Uncoupled,0.000000e+00,1.641430e+00,Uncoupled,0.000000e+00,1.623001e+00,Uncoupled,0.000000e+00,1.328264e+00,Uncoupled,0.000000e+00,1.897999e+00,Uncoupled,0.000000e+00,1.534115e+00
"R00760[K,c]",,Uncoupled,0.000000e+00,1.060180e+01,Uncoupled,0.000000e+00,1.198093e+01,Uncoupled,0.000000e+00,9.507851e+00,Uncoupled,0.000000e+00,7.244912e+00,Uncoupled,0.000000e+00,2.692458e+00,Uncoupled,0.000000e+00,2.112505e+00,Uncoupled,0.000000e+00,2.319963e+00,Uncoupled,0.000000e+00,2.778657e+00,Uncoupled,0.000000e+00,1.072200e+01,Uncoupled,0.000000e+00,1.017434e+01,Uncoupled,0.000000e+00,1.010512e+01,Uncoupled,0.000000e+00,8.145299e+00,Uncoupled,0.000000e+00,5.548443e+00,Uncoupled,0.000000e+00,2.636361e+00,Uncoupled,0.000000e+00,3.473461e+00,Uncoupled,0.000000e+00,3.007750e+00
"R00764[K,c]",,Uncoupled,0.000000e+00,1.060180e+01,Uncoupled,0.000000e+00,1.196560e+01,Uncoupled,0.000000e+00,9.499277e+00,Uncoupled,0.000000e+00,7.244912e+00,Uncoupled,0.000000e+00,2.681558e+00,Uncoupled,0.000000e+00,1.648162e+00,Uncoupled,0.000000e+00,1.113343e+00,Uncoupled,0.000000e+00,9.507504e-01,Uncoupled,0.000000e+00,9.208061e+00,Uncoupled,0.000000e+00,8.067539e+00,Uncoupled,0.000000e+00,9.659889e+00,Uncoupled,0.000000e+00,8.145299e+00,Uncoupled,0.000000e+00,5.538911e+00,Uncoupled,0.000000e+00,2.631637e+00,Uncoupled,0.000000e+00,1.680965e+00,Uncoupled,0.000000e+00,1.041847e+00
"R00766[K,c]",,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00
"R00769[K,c]",,Uncoupled,-1.545754e+00,1.329030e+00,Uncoupled,-1.546339e+00,1.317743e+00,Uncoupled,-1.544723e+00,1.348913e+00,Uncoupled,-1.539822e+00,1.443428e+00,Uncoupled,-1.219164e+00,1.203407e+00,Uncoupled,-1.060001e+00,1.205847e+00,Uncoupled,-1.158719e+00,1.263897e+00,Uncoupled,-1.102618e+00,1.202435e+00,Uncoupled,-1.546757e+00,1.309678e+00,Uncoupled,-1.541520e+00,1.298860e+00,Uncoupled,-1.545984e+00,1.324600e+00,Uncoupled,-1.540428e+00,1.431749e+00,Uncoupled,-1.699837e+00,1.509336e+00,Uncoupled,-1.202040e+00,1.327859e+00,Uncoupled,-1.763832e+00,1.860463e+00,Uncoupled,-1.368052e+00,1.426154e+00
"R00769[K,p]",,Uncoupled,0.000000e+00,1.329030e+00,Uncoupled,0.000000e+00,1.317743e+00,Uncoupled,0.000000e+00,1.348913e+00,Uncoupled,0.000000e+00,1.443428e+00,Uncoupled,0.000000e+00,1.203407e+00,Uncoupled,0.000000e+00,1.205847e+00,Uncoupled,0.000000e+00,1.263897e+00,Uncoupled,0.000000e+00,1.202435e+00,Uncoupled,0.000000e+00,1.309678e+00,Uncoupled,0.000000e+00,1.298860e+00,Uncoupled,0.000000e+00,1.324600e+00,Uncoupled,0.000000e+00,1.431749e+00,Uncoupled,0.000000e+00,1.509336e+00,Uncoupled,0.000000e+00,1.327859e+00,Uncoupled,0.000000e+00,1.860463e+00,Uncoupled,0.000000e+00,1.426154e+00
"R00770[K,c]",,Uncoupled,0.000000e+00,6.564072e+00,Uncoupled,0.000000e+00,7.174699e+00,Uncoupled,0.000000e+00,5.948516e+00,Uncoupled,0.000000e+00,4.859744e+00,Uncoupled,0.000000e+00,2.064317e+00,Uncoupled,0.000000e+00,8.567315e-01,Uncoupled,0.000000e+00,7.619430e-01,Uncoupled,0.000000e+00,8.049734e-01,Uncoupled,0.000000e+00,6.594788e+00,Uncoupled,0.000000e+00,6.240177e+00,Uncoupled,0.000000e+00,6.213200e+00,Uncoupled,0.000000e+00,5.325672e+00,Uncoupled,0.000000e+00,4.058624e+00,Uncoupled,0.000000e+00,1.709521e+00,Uncoupled,-5.616176e-09,9.606970e-01,Uncoupled,-4.063899e-09,8.184552e-01
"R00770[K,p]",,Uncoupled,0.000000e+00,2.646417e-01,Uncoupled,0.000000e+00,2.488405e-01,Uncoupled,0.000000e+00,2.924785e-01,Uncoupled,0.000000e+00,4.247986e-01,Uncoupled,0.000000e+00,1.658135e-01,Uncoupled,0.000000e+00,7.317517e-02,Uncoupled,0.000000e+00,5.507278e-02,Uncoupled,0.000000e+00,4.887136e-02,Uncoupled,0.000000e+00,2.375497e-01,Uncoupled,0.000000e+00,2.286053e-01,Uncoupled,0.000000e+00,2.584394e-01,Uncoupled,0.000000e+00,4.084489e-01,Uncoupled,0.000000e+00,3.449713e-01,Uncoupled,0.000000e+00,1.623415e-01,Uncoupled,0.000000e+00,7.805338e-02,Uncoupled,0.000000e+00,8.071655e-02
"R00771[K,c]",,Uncoupled,-1.131003e+00,1.060180e+01,Uncoupled,-1.120528e+00,8.683624e+00,Uncoupled,-1.149458e+00,8.017851e+00,Uncoupled,-1.237181e+00,4.642800e+00,Uncoupled,-8.391380e-01,1.071841e+00,Uncoupled,-6.370874e-01,6.289735e-01,Uncoupled,-6.944450e-01,1.923246e+00,Uncoupled,-6.172868e-01,2.539114e+00,Uncoupled,-1.113042e+00,8.449587e+00,Uncoupled,-1.103214e+00,5.524800e+00,Uncoupled,-1.126891e+00,4.959093e+00,Uncoupled,-1.226342e+00,3.816153e+00,Uncoupled,-1.265208e+00,2.143291e+00,Uncoupled,-8.195645e-01,1.067883e+00,Uncoupled,-1.050958e+00,2.235572e+00,Uncoupled,-6.152206e-01,2.979101e+00
"R00772[K,c]",,Uncoupled,-9.243673e-01,0.000000e+00,Uncoupled,-9.025339e-01,0.000000e+00,Uncoupled,-9.119170e-01,0.000000e+00,Uncoupled,-4.423800e-01,0.000000e+00,Uncoupled,-1.178896e-01,0.000000e+00,Uncoupled,-4.627596e-02,0.000000e+00,Uncoupled,-7.736540e-03,0.000000e+00,Uncoupled,-4.882847e-02,0.000000e+00,Uncoupled,-9.233352e-01,0.000000e+00,Uncoupled,-8.809744e-01,0.000000e+00,Uncoupled,-6.837872e-01,0.000000e+00,Uncoupled,-4.048890e-01,0.000000e+00,Uncoupled,-8.627313e-02,0.000000e+00,Uncoupled,-3.329115e-02,0.000000e+00,Uncoupled,-2.100455e-02,0.000000e+00,Uncoupled,-1.444799e-02,0.000000e+00
"R00776[K,x]",,Uncoupled,0.000000e+00,1.773266e-01,Uncoupled,0.000000e+00,1.754966e-01,Uncoupled,0.000000e+00,1.769742e-01,Uncoupled,0.000000e+00,1.788815e-01,Uncoupled,0.000000e+00,1.582777e-01,Uncoupled,0.000000e+00,1.272456e-01,Uncoupled,0.000000e+00,1.242872e-01,Uncoupled,0.000000e+00,1.340845e-01,Uncoupled,0.000000e+00,1.770636e-01,Uncoupled,0.000000e+00,1.715523e-01,Uncoupled,0.000000e+00,1.730914e-01,Uncoupled,0.000000e+00,1.787228e-01,Uncoupled,0.000000e+00,1.904577e-01,Uncoupled,0.000000e+00,1.673363e-01,Uncoupled,0.000000e+00,8.959946e-02,Uncoupled,0.000000e+00,1.053484e-01
"R00782[K,c]",,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00
"R00782[K,p]",,Uncoupled,0.000000e+00,3.935544e-01,Uncoupled,0.000000e+00,3.928019e-01,Uncoupled,0.000000e+00,3.948799e-01,Uncoupled,0.000000e+00,4.000000e-01,Uncoupled,0.000000e+00,3.429867e-01,Uncoupled,0.000000e+00,2.769657e-01,Uncoupled,0.000000e+00,1.860383e-01,Uncoupled,0.000000e+00,2.584191e-01,Uncoupled,0.000000e+00,3.922643e-01,Uncoupled,0.000000e+00,3.912953e-01,Uncoupled,0.000000e+00,3.932590e-01,Uncoupled,0.000000e+00,4.000000e-01,Uncoupled,0.000000e+00,4.197561e-01,Uncoupled,0.000000e+00,3.825910e-01,Uncoupled,0.000000e+00,3.288038e-01,Uncoupled,0.000000e+00,2.843639e-01
"R00801[K,c]",,Uncoupled,0.000000e+00,1.735358e+00,Uncoupled,0.000000e+00,1.751159e+00,Uncoupled,0.000000e+00,1.707522e+00,Uncoupled,0.000000e+00,1.575201e+00,Uncoupled,0.000000e+00,1.961779e+00,Uncoupled,0.000000e+00,2.727029e+00,Uncoupled,0.000000e+00,3.454375e+00,Uncoupled,0.000000e+00,4.640714e+00,Uncoupled,0.000000e+00,1.762450e+00,Uncoupled,0.000000e+00,1.771395e+00,Uncoupled,0.000000e+00,1.741561e+00,Uncoupled,0.000000e+00,1.591551e+00,Uncoupled,0.000000e+00,1.874070e+00,Uncoupled,0.000000e+00,2.329414e+00,Uncoupled,0.000000e+00,5.413948e+00,Uncoupled,0.000000e+00,8.049035e+00
"R00806[K,m]",,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00
"R00806[K,p]",,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00
"R00813[K,p]",,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00
"R00830[K,c]",,Uncoupled,-3.823446e-01,0.000000e+00,Uncoupled,-3.802835e-01,0.000000e+00,Uncoupled,-3.859755e-01,0.000000e+00,Uncoupled,-4.017301e-01,0.000000e+00,Uncoupled,-3.163097e-01,0.000000e+00,Uncoupled,-2.820320e-01,0.000000e+00,Uncoupled,-2.926872e-01,0.000000e+00,Uncoupled,-2.804459e-01,0.000000e+00,Uncoupled,-3.788108e-01,0.000000e+00,Uncoupled,-3.776442e-01,0.000000e+00,Uncoupled,-3.815356e-01,0.000000e+00,Uncoupled,-4.005895e-01,0.000000e+00,Uncoupled,-4.109140e-01,0.000000e+00,Uncoupled,-2.903375e-01,0.000000e+00,Uncoupled,-4.399011e-01,0.000000e+00,Uncoupled,-3.621193e-01,0.000000e+00
"R00830[K,p]",,Uncoupled,0.000000e+00,3.823446e-01,Uncoupled,0.000000e+00,3.802835e-01,Uncoupled,0.000000e+00,3.859755e-01,Uncoupled,0.000000e+00,4.017301e-01,Uncoupled,0.000000e+00,3.163097e-01,Uncoupled,0.000000e+00,2.820320e-01,Uncoupled,0.000000e+00,2.926872e-01,Uncoupled,0.000000e+00,2.804459e-01,Uncoupled,0.000000e+00,3.788108e-01,Uncoupled,0.000000e+00,3.776442e-01,Uncoupled,0.000000e+00,3.815356e-01,Uncoupled,0.000000e+00,4.005895e-01,Uncoupled,0.000000e+00,4.109140e-01,Uncoupled,0.000000e+00,2.903375e-01,Uncoupled,0.000000e+00,4.399011e-01,Uncoupled,0.000000e+00,3.621193e-01
"R00836[K,c]",,Uncoupled,0.000000e+00,5.152513e-01,Uncoupled,0.000000e+00,5.154464e-01,Uncoupled,0.000000e+00,5.149077e-01,Uncoupled,0.000000e+00,3.872067e-01,Uncoupled,0.000000e+00,1.158537e-01,Uncoupled,0.000000e+00,4.776737e-02,Uncoupled,0.000000e+00,6.503357e-02,Uncoupled,0.000000e+00,1.012697e-01,Uncoupled,0.000000e+00,5.155858e-01,Uncoupled,0.000000e+00,5.138400e-01,Uncoupled,0.000000e+00,5.011439e-01,Uncoupled,0.000000e+00,4.524020e-01,Uncoupled,0.000000e+00,1.459600e-01,Uncoupled,0.000000e+00,9.540823e-02,Uncoupled,0.000000e+00,8.454612e-02,Uncoupled,0.000000e+00,1.278224e-01
"R00840[K,c]",,Uncoupled,-3.345647e-01,0.000000e+00,Uncoupled,-3.372813e-01,0.000000e+00,Uncoupled,-5.561003e-01,0.000000e+00,Uncoupled,-5.543360e-01,0.000000e+00,Uncoupled,-3.461416e-01,0.000000e+00,Uncoupled,-1.161688e-01,0.000000e+00,Uncoupled,-9.428197e-02,0.000000e+00,Uncoupled,-1.012697e-01,0.000000e+00,Uncoupled,-4.432600e-01,0.000000e+00,Uncoupled,-3.157265e-01,0.000000e+00,Uncoupled,-5.116814e-01,0.000000e+00,Uncoupled,-5.545540e-01,0.000000e+00,Uncoupled,-6.167319e-01,0.000000e+00,Uncoupled,-3.015638e-01,0.000000e+00,Uncoupled,-9.723330e-02,0.000000e+00,Uncoupled,-4.668260e-02,0.000000e+00
